product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod053,Cus002,Mark007,2018-07-26,4,1389,"INR"
Prod053,Cus027,Mark012,2018-07-27,84,12134,"INR"
Prod053,Cus017,Mark011,2018-07-27,67,16949,"INR"
Prod053,Cus019,Mark011,2018-07-27,11,2991,"INR"
Prod053,Cus024,Mark011,2018-07-27,25,5671,"INR"
Prod053,Cus020,Mark011,2018-07-27,14,4264,"INR"
Prod053,Cus021,Mark011,2018-07-27,44,11162,"INR"
Prod053,Cus016,Mark007,2018-07-27,1,102,"INR"
Prod053,Cus037,Mark007,2018-07-27,4,1519,"INR"
Prod053,Cus002,Mark007,2018-07-27,11,3704,"INR"
Prod053,Cus019,Mark011,2018-07-30,13,3241,"INR"
Prod053,Cus018,Mark011,2018-07-30,1,162,"INR"
Prod053,Cus020,Mark011,2018-07-30,25,6241,"INR"
Prod053,Cus022,Mark011,2018-07-30,1,315,"INR"
Prod053,Cus037,Mark007,2018-07-30,1,282,"INR"
Prod053,Cus017,Mark011,2018-07-31,3,838,"INR"
Prod053,Cus024,Mark011,2018-07-31,133,28176,"INR"
Prod053,Cus020,Mark011,2018-07-31,19,4148,"INR"
Prod053,Cus021,Mark011,2018-07-31,69,18088,"INR"
Prod053,Cus037,Mark007,2018-07-31,4,1796,"INR"
Prod053,Cus002,Mark007,2018-07-31,12,4167,"INR"
Prod053,Cus035,Mark007,2018-07-31,3,912,"INR"
Prod053,Cus036,Mark006,2018-08-01,1,0,"INR"
Prod053,Cus027,Mark012,2018-08-01,27,3852,"INR"
Prod053,Cus017,Mark011,2018-08-01,35,9634,"INR"
Prod053,Cus019,Mark011,2018-08-01,16,3750,"INR"
Prod053,Cus023,Mark011,2018-08-01,32,8324,"INR"
Prod053,Cus024,Mark011,2018-08-01,4,995,"INR"
Prod053,Cus020,Mark011,2018-08-01,88,23227,"INR"
Prod053,Cus036,Mark007,2018-08-01,12,2597,"INR"
Prod053,Cus037,Mark007,2018-08-01,1,278,"INR"
Prod053,Cus035,Mark007,2018-08-01,3,1009,"INR"
Prod053,Cus017,Mark011,2018-08-02,57,15745,"INR"
Prod053,Cus019,Mark011,2018-08-02,43,10278,"INR"
Prod053,Cus020,Mark011,2018-08-02,2,583,"INR"
Prod053,Cus021,Mark011,2018-08-02,48,11653,"INR"
Prod053,Cus017,Mark011,2018-08-03,57,12273,"INR"
Prod053,Cus019,Mark011,2018-08-03,5,1287,"INR"
Prod053,Cus023,Mark011,2018-08-03,1,278,"INR"
Prod053,Cus024,Mark011,2018-08-03,2,500,"INR"
Prod053,Cus020,Mark011,2018-08-03,85,19829,"INR"
Prod053,Cus021,Mark011,2018-08-03,60,15528,"INR"
Prod053,Cus022,Mark011,2018-08-03,2,435,"INR"
Prod053,Cus029,Mark011,2018-08-03,12,3273,"INR"
Prod053,Cus037,Mark007,2018-08-03,4,1806,"INR"
Prod053,Cus002,Mark007,2018-08-03,18,6250,"INR"
Prod053,Cus019,Mark011,2018-08-04,7,1477,"INR"
Prod053,Cus017,Mark011,2018-08-06,17,5394,"INR"
Prod053,Cus019,Mark011,2018-08-06,36,6569,"INR"
Prod053,Cus023,Mark011,2018-08-06,12,3731,"INR"
Prod053,Cus024,Mark011,2018-08-06,7,1750,"INR"
Prod053,Cus020,Mark011,2018-08-06,1,329,"INR"
Prod053,Cus026,Mark011,2018-08-06,1,213,"INR"
Prod053,Cus021,Mark011,2018-08-06,36,8375,"INR"
Prod053,Cus022,Mark011,2018-08-06,1,315,"INR"
Prod053,Cus017,Mark011,2018-08-07,43,13546,"INR"
Prod053,Cus019,Mark011,2018-08-07,57,13606,"INR"
Prod053,Cus023,Mark011,2018-08-07,24,6537,"INR"
Prod053,Cus024,Mark011,2018-08-07,1,167,"INR"
Prod053,Cus020,Mark011,2018-08-07,5,1250,"INR"
Prod053,Cus021,Mark011,2018-08-07,46,13231,"INR"
Prod053,Cus037,Mark007,2018-08-07,6,2486,"INR"
Prod053,Cus002,Mark007,2018-08-07,30,10301,"INR"
Prod053,Cus035,Mark007,2018-08-07,5,1417,"INR"
Prod053,Cus002,Mark006,2018-08-08,1,0,"INR"
Prod053,Cus027,Mark012,2018-08-08,33,4769,"INR"
Prod053,Cus017,Mark011,2018-08-08,6,1546,"INR"
Prod053,Cus019,Mark011,2018-08-08,17,4236,"INR"
Prod053,Cus024,Mark011,2018-08-08,42,11514,"INR"
Prod053,Cus020,Mark011,2018-08-08,7,1736,"INR"
Prod053,Cus021,Mark011,2018-08-08,644,144713,"INR"
Prod053,Cus022,Mark011,2018-08-08,3,875,"INR"
Prod053,Cus022,Mark011,2018-08-08,1,472,"INR"
Prod053,Cus036,Mark007,2018-08-08,11,2449,"INR"
Prod053,Cus037,Mark007,2018-08-08,2,690,"INR"
Prod053,Cus035,Mark007,2018-08-08,5,1519,"INR"
Prod053,Cus015,Mark007,2018-08-08,2,792,"INR"
Prod053,Cus017,Mark011,2018-08-09,1,352,"INR"
Prod053,Cus019,Mark011,2018-08-09,9,2278,"INR"
Prod053,Cus024,Mark011,2018-08-09,2,343,"INR"
Prod053,Cus020,Mark011,2018-08-09,23,5602,"INR"
Prod053,Cus025,Mark011,2018-08-09,19,5426,"INR"
Prod053,Cus022,Mark011,2018-08-09,12,3222,"INR"
Prod053,Cus022,Mark011,2018-08-09,1,157,"INR"
Prod053,Cus019,Mark011,2018-08-10,8,2537,"INR"
Prod053,Cus024,Mark011,2018-08-10,9,2329,"INR"
Prod053,Cus020,Mark011,2018-08-10,48,10806,"INR"
Prod053,Cus021,Mark011,2018-08-10,142,33139,"INR"
Prod053,Cus037,Mark007,2018-08-10,3,1384,"INR"
Prod053,Cus002,Mark007,2018-08-10,35,12037,"INR"
Prod053,Cus019,Mark011,2018-08-13,1,106,"INR"
Prod053,Cus024,Mark011,2018-08-13,1,333,"INR"
Prod053,Cus020,Mark011,2018-08-13,2,574,"INR"
Prod053,Cus017,Mark007,2018-08-13,48,8866,"INR"
Prod053,Cus015,Mark007,2018-08-13,1,227,"INR"
Prod053,Cus017,Mark011,2018-08-14,41,11130,"INR"
Prod053,Cus019,Mark011,2018-08-14,8,2023,"INR"
Prod053,Cus020,Mark011,2018-08-14,3,662,"INR"
Prod053,Cus037,Mark007,2018-08-14,8,3181,"INR"
Prod053,Cus002,Mark007,2018-08-14,13,4398,"INR"
Prod053,Cus035,Mark007,2018-08-14,4,1111,"INR"
Prod053,Cus022,Mark011,2018-08-15,1,315,"INR"
Prod053,Cus002,Mark006,2018-08-16,2,0,"INR"
Prod053,Cus027,Mark012,2018-08-16,84,12130,"INR"
Prod053,Cus024,Mark011,2018-08-16,1,83,"INR"
Prod053,Cus020,Mark011,2018-08-16,5,1319,"INR"
Prod053,Cus036,Mark007,2018-08-16,12,2745,"INR"
Prod053,Cus017,Mark007,2018-08-16,30,5542,"INR"
Prod053,Cus037,Mark007,2018-08-16,2,843,"INR"
Prod053,Cus035,Mark007,2018-08-16,5,1431,"INR"
Prod053,Cus015,Mark007,2018-08-16,2,792,"INR"
Prod053,Cus019,Mark011,2018-08-17,1,319,"INR"
Prod053,Cus016,Mark007,2018-08-17,1,102,"INR"
Prod053,Cus037,Mark007,2018-08-17,3,1245,"INR"
Prod053,Cus002,Mark007,2018-08-17,12,4167,"INR"
Prod053,Cus015,Mark007,2018-08-17,2,681,"INR"
Prod053,Cus019,Mark011,2018-08-20,25,7241,"INR"
Prod053,Cus024,Mark011,2018-08-20,7,1995,"INR"
Prod053,Cus018,Mark011,2018-08-20,2,421,"INR"
Prod053,Cus020,Mark011,2018-08-20,12,3079,"INR"
Prod053,Cus026,Mark011,2018-08-20,1,106,"INR"
Prod053,Cus021,Mark011,2018-08-20,90,23542,"INR"
Prod053,Cus022,Mark011,2018-08-20,2,403,"INR"
Prod053,Cus022,Mark011,2018-08-20,1,630,"INR"
Prod053,Cus037,Mark007,2018-08-20,1,139,"INR"
Prod053,Cus017,Mark011,2018-08-21,6,1718,"INR"
Prod053,Cus020,Mark011,2018-08-21,36,8926,"INR"
Prod053,Cus021,Mark011,2018-08-21,33,7833,"INR"
Prod053,Cus037,Mark007,2018-08-21,4,1796,"INR"
Prod053,Cus002,Mark007,2018-08-21,13,4398,"INR"
Prod053,Cus035,Mark007,2018-08-21,1,204,"INR"
Prod053,Cus020,Mark011,2018-08-22,1,333,"INR"
Prod053,Cus021,Mark011,2018-08-22,12,2741,"INR"
Prod053,Cus022,Mark011,2018-08-22,12,3222,"INR"
Prod053,Cus022,Mark011,2018-08-22,1,157,"INR"
Prod053,Cus036,Mark007,2018-08-22,19,4157,"INR"
Prod053,Cus037,Mark007,2018-08-22,1,417,"INR"
Prod053,Cus035,Mark007,2018-08-22,5,1634,"INR"
Prod053,Cus027,Mark012,2018-08-23,112,16176,"INR"
Prod053,Cus020,Mark011,2018-08-23,1,167,"INR"
Prod053,Cus021,Mark011,2018-08-23,24,5481,"INR"
Prod053,Cus017,Mark011,2018-08-24,6,1741,"INR"
Prod053,Cus019,Mark011,2018-08-24,5,1227,"INR"
Prod053,Cus020,Mark011,2018-08-24,1,333,"INR"
Prod053,Cus021,Mark011,2018-08-24,30,8171,"INR"
Prod053,Cus016,Mark007,2018-08-24,1,204,"INR"
Prod053,Cus037,Mark007,2018-08-24,5,2213,"INR"
Prod053,Cus002,Mark007,2018-08-24,13,4514,"INR"
Prod053,Cus017,Mark011,2018-08-27,18,5130,"INR"
Prod053,Cus019,Mark011,2018-08-27,4,1292,"INR"
Prod053,Cus024,Mark011,2018-08-27,10,2412,"INR"
Prod053,Cus018,Mark011,2018-08-27,3,648,"INR"
Prod053,Cus020,Mark011,2018-08-27,7,1819,"INR"
Prod053,Cus021,Mark011,2018-08-27,36,9204,"INR"
Prod053,Cus022,Mark011,2018-08-27,1,630,"INR"
Prod053,Cus029,Mark011,2018-08-27,84,19505,"INR"
Prod053,Cus027,Mark012,2018-08-28,70,10111,"INR"
Prod053,Cus017,Mark011,2018-08-28,22,7032,"INR"
Prod053,Cus019,Mark011,2018-08-28,18,5157,"INR"
Prod053,Cus023,Mark011,2018-08-28,5,1343,"INR"
Prod053,Cus024,Mark011,2018-08-28,30,7333,"INR"
Prod053,Cus020,Mark011,2018-08-28,18,4463,"INR"
Prod053,Cus037,Mark007,2018-08-28,3,1380,"INR"
Prod053,Cus002,Mark007,2018-08-28,6,2199,"INR"
Prod053,Cus035,Mark007,2018-08-28,8,2556,"INR"
Prod053,Cus015,Mark007,2018-08-28,4,1245,"INR"
Prod053,Cus017,Mark011,2018-08-29,13,3657,"INR"
Prod053,Cus019,Mark011,2018-08-29,3,824,"INR"
Prod053,Cus020,Mark011,2018-08-29,1,333,"INR"
Prod053,Cus026,Mark011,2018-08-29,1,213,"INR"
Prod053,Cus021,Mark011,2018-08-29,6,2199,"INR"
Prod053,Cus036,Mark007,2018-08-29,9,2444,"INR"
Prod053,Cus037,Mark007,2018-08-29,1,551,"INR"
Prod053,Cus035,Mark007,2018-08-29,7,2046,"INR"
Prod053,Cus017,Mark011,2018-08-30,3,1134,"INR"
Prod053,Cus019,Mark011,2018-08-30,7,1736,"INR"
Prod053,Cus024,Mark011,2018-08-30,8,2060,"INR"
Prod053,Cus020,Mark011,2018-08-30,3,667,"INR"
Prod053,Cus026,Mark011,2018-08-30,1,106,"INR"
Prod053,Cus022,Mark006,2018-08-31,1,0,"INR"
Prod053,Cus019,Mark011,2018-08-31,20,5074,"INR"
Prod053,Cus018,Mark011,2018-08-31,4,1000,"INR"
Prod053,Cus020,Mark011,2018-08-31,5,1162,"INR"
Prod053,Cus021,Mark011,2018-08-31,258,58852,"INR"
Prod053,Cus016,Mark007,2018-08-31,1,102,"INR"
Prod053,Cus037,Mark007,2018-08-31,3,1245,"INR"
Prod053,Cus002,Mark007,2018-08-31,10,3356,"INR"
Prod053,Cus027,Mark012,2018-09-03,61,8861,"INR"
Prod053,Cus017,Mark011,2018-09-03,12,4079,"INR"
Prod053,Cus019,Mark011,2018-09-03,9,2815,"INR"
Prod053,Cus024,Mark011,2018-09-03,7,1694,"INR"
Prod053,Cus020,Mark011,2018-09-03,6,1574,"INR"
Prod053,Cus022,Mark011,2018-09-03,1,565,"INR"
Prod053,Cus019,Mark011,2018-09-04,21,5583,"INR"
Prod053,Cus023,Mark011,2018-09-04,4,1204,"INR"
Prod053,Cus024,Mark011,2018-09-04,15,3889,"INR"
Prod053,Cus020,Mark011,2018-09-04,5,1157,"INR"
Prod053,Cus026,Mark011,2018-09-04,2,532,"INR"
Prod053,Cus037,Mark007,2018-09-04,4,1519,"INR"
Prod053,Cus002,Mark007,2018-09-04,11,3704,"INR"
Prod053,Cus035,Mark007,2018-09-04,3,1023,"INR"
Prod053,Cus017,Mark011,2018-09-05,6,1625,"INR"
Prod053,Cus019,Mark011,2018-09-05,7,1949,"INR"
Prod053,Cus020,Mark011,2018-09-05,3,745,"INR"
Prod053,Cus036,Mark007,2018-09-05,5,1449,"INR"
Prod053,Cus037,Mark007,2018-09-05,1,556,"INR"
Prod053,Cus035,Mark007,2018-09-05,4,1329,"INR"
Prod053,Cus017,Mark011,2018-09-06,16,5236,"INR"
Prod053,Cus019,Mark011,2018-09-06,10,2389,"INR"
Prod053,Cus024,Mark011,2018-09-06,18,5380,"INR"
Prod053,Cus018,Mark011,2018-09-06,1,366,"INR"
Prod053,Cus020,Mark011,2018-09-06,6,1417,"INR"
Prod053,Cus021,Mark011,2018-09-06,98,21301,"INR"
Prod053,Cus015,Mark007,2018-09-06,6,2037,"INR"
Prod053,Cus017,Mark011,2018-09-07,99,25065,"INR"
Prod053,Cus019,Mark011,2018-09-07,58,11986,"INR"
Prod053,Cus023,Mark011,2018-09-07,7,1560,"INR"
Prod053,Cus024,Mark011,2018-09-07,5,1394,"INR"
Prod053,Cus020,Mark011,2018-09-07,13,3310,"INR"
Prod053,Cus021,Mark011,2018-09-07,18,5037,"INR"
Prod053,Cus022,Mark011,2018-09-07,1,282,"INR"
Prod053,Cus016,Mark007,2018-09-07,1,102,"INR"
Prod053,Cus037,Mark007,2018-09-07,5,1935,"INR"
Prod053,Cus002,Mark007,2018-09-07,14,4977,"INR"
Prod053,Cus017,Mark011,2018-09-09,12,3097,"INR"
Prod053,Cus017,Mark011,2018-09-10,7,1912,"INR"
Prod053,Cus019,Mark011,2018-09-10,7,1903,"INR"
Prod053,Cus024,Mark011,2018-09-10,9,2324,"INR"
Prod053,Cus020,Mark011,2018-09-10,6,1454,"INR"
Prod053,Cus021,Mark011,2018-09-10,180,39194,"INR"
Prod053,Cus022,Mark011,2018-09-10,1,144,"INR"
Prod053,Cus027,Mark012,2018-09-11,61,8861,"INR"
Prod053,Cus017,Mark011,2018-09-11,27,7435,"INR"
Prod053,Cus019,Mark011,2018-09-11,2,755,"INR"
Prod053,Cus024,Mark011,2018-09-11,1,181,"INR"
Prod053,Cus018,Mark011,2018-09-11,1,181,"INR"
Prod053,Cus020,Mark011,2018-09-11,20,5440,"INR"
Prod053,Cus021,Mark011,2018-09-11,21,6833,"INR"
Prod053,Cus028,Mark011,2018-09-11,6,2366,"INR"
Prod053,Cus022,Mark011,2018-09-11,1,282,"INR"
Prod053,Cus037,Mark007,2018-09-11,6,2347,"INR"
Prod053,Cus002,Mark007,2018-09-11,10,3588,"INR"
Prod053,Cus035,Mark007,2018-09-11,6,1944,"INR"
Prod053,Cus017,Mark011,2018-09-12,12,3810,"INR"
Prod053,Cus019,Mark011,2018-09-12,15,3644,"INR"
Prod053,Cus024,Mark011,2018-09-12,1,167,"INR"
Prod053,Cus020,Mark011,2018-09-12,1,333,"INR"
Prod053,Cus021,Mark011,2018-09-12,36,8509,"INR"
Prod053,Cus036,Mark007,2018-09-12,8,2171,"INR"
Prod053,Cus037,Mark007,2018-09-12,2,838,"INR"
Prod053,Cus002,Mark007,2018-09-12,1,463,"INR"
Prod053,Cus035,Mark007,2018-09-12,3,1023,"INR"
Prod053,Cus019,Mark011,2018-09-13,11,2634,"INR"
Prod053,Cus024,Mark011,2018-09-13,2,537,"INR"
Prod053,Cus020,Mark011,2018-09-13,2,500,"INR"
Prod053,Cus022,Mark011,2018-09-13,1,144,"INR"
Prod053,Cus017,Mark011,2018-09-14,6,1741,"INR"
Prod053,Cus019,Mark011,2018-09-14,25,6431,"INR"
Prod053,Cus024,Mark011,2018-09-14,4,1074,"INR"
Prod053,Cus020,Mark011,2018-09-14,6,1579,"INR"
Prod053,Cus021,Mark011,2018-09-14,118,26338,"INR"
Prod053,Cus016,Mark007,2018-09-14,1,102,"INR"
Prod053,Cus037,Mark007,2018-09-14,3,1384,"INR"
Prod053,Cus002,Mark007,2018-09-14,11,3935,"INR"
Prod053,Cus027,Mark012,2018-09-17,105,15120,"INR"
Prod053,Cus017,Mark011,2018-09-17,8,2773,"INR"
Prod053,Cus019,Mark011,2018-09-17,1,106,"INR"
Prod053,Cus024,Mark011,2018-09-17,6,1495,"INR"
Prod053,Cus020,Mark011,2018-09-17,1,250,"INR"
Prod053,Cus026,Mark011,2018-09-17,1,213,"INR"
Prod053,Cus022,Mark011,2018-09-17,1,569,"INR"
Prod053,Cus015,Mark007,2018-09-17,6,2037,"INR"
Prod053,Cus017,Mark011,2018-09-18,12,3037,"INR"
Prod053,Cus019,Mark011,2018-09-18,6,1500,"INR"
Prod053,Cus023,Mark011,2018-09-18,12,3824,"INR"
Prod053,Cus024,Mark011,2018-09-18,20,5185,"INR"
Prod053,Cus018,Mark011,2018-09-18,2,491,"INR"
Prod053,Cus020,Mark011,2018-09-18,7,1819,"INR"
Prod053,Cus026,Mark011,2018-09-18,1,213,"INR"
Prod053,Cus021,Mark011,2018-09-18,7,1907,"INR"
Prod053,Cus037,Mark007,2018-09-18,5,2208,"INR"
Prod053,Cus002,Mark007,2018-09-18,12,4282,"INR"
Prod053,Cus035,Mark007,2018-09-18,5,1639,"INR"
Prod053,Cus029,Mark006,2018-09-19,1,0,"INR"
Prod053,Cus017,Mark011,2018-09-19,15,5287,"INR"
Prod053,Cus019,Mark011,2018-09-19,2,537,"INR"
Prod053,Cus023,Mark011,2018-09-19,1,134,"INR"
Prod053,Cus024,Mark011,2018-09-19,15,4306,"INR"
Prod053,Cus020,Mark011,2018-09-19,1,167,"INR"
Prod053,Cus026,Mark011,2018-09-19,1,106,"INR"
Prod053,Cus021,Mark011,2018-09-19,12,3125,"INR"
Prod053,Cus022,Mark011,2018-09-19,1,282,"INR"
Prod053,Cus036,Mark007,2018-09-19,12,3259,"INR"
Prod053,Cus037,Mark007,2018-09-19,2,690,"INR"
Prod053,Cus017,Mark011,2018-09-20,41,11213,"INR"
Prod053,Cus019,Mark011,2018-09-20,12,3426,"INR"
Prod053,Cus020,Mark011,2018-09-20,3,667,"INR"
Prod053,Cus021,Mark011,2018-09-20,60,15556,"INR"
Prod053,Cus022,Mark011,2018-09-20,1,282,"INR"
Prod053,Cus017,Mark011,2018-09-21,12,4079,"INR"
Prod053,Cus019,Mark011,2018-09-21,1,157,"INR"
Prod053,Cus024,Mark011,2018-09-21,24,6037,"INR"
Prod053,Cus018,Mark011,2018-09-21,2,500,"INR"
Prod053,Cus020,Mark011,2018-09-21,37,8861,"INR"
Prod053,Cus026,Mark011,2018-09-21,1,106,"INR"
Prod053,Cus021,Mark011,2018-09-21,24,6597,"INR"
Prod053,Cus037,Mark007,2018-09-21,2,968,"INR"
Prod053,Cus002,Mark007,2018-09-21,9,3241,"INR"
Prod053,Cus017,Mark011,2018-09-24,2,472,"INR"
Prod053,Cus019,Mark011,2018-09-24,3,662,"INR"
Prod053,Cus023,Mark011,2018-09-24,2,500,"INR"
Prod053,Cus020,Mark011,2018-09-24,12,2861,"INR"
Prod053,Cus021,Mark011,2018-09-24,33,7963,"INR"
Prod053,Cus022,Mark011,2018-09-24,1,144,"INR"
Prod053,Cus027,Mark012,2018-09-25,123,17815,"INR"
Prod053,Cus017,Mark011,2018-09-25,39,11319,"INR"
Prod053,Cus019,Mark011,2018-09-25,4,1060,"INR"
Prod053,Cus024,Mark011,2018-09-25,1,181,"INR"
Prod053,Cus020,Mark011,2018-09-25,9,2241,"INR"
Prod053,Cus037,Mark007,2018-09-25,4,1796,"INR"
Prod053,Cus002,Mark007,2018-09-25,11,3704,"INR"
Prod053,Cus035,Mark007,2018-09-25,1,407,"INR"
Prod053,Cus017,Mark011,2018-09-26,15,4773,"INR"
Prod053,Cus024,Mark011,2018-09-26,30,7519,"INR"
Prod053,Cus018,Mark011,2018-09-26,1,245,"INR"
Prod053,Cus020,Mark011,2018-09-26,31,7509,"INR"
Prod053,Cus026,Mark011,2018-09-26,1,106,"INR"
Prod053,Cus036,Mark007,2018-09-26,8,1671,"INR"
Prod053,Cus037,Mark007,2018-09-26,1,551,"INR"
Prod053,Cus035,Mark007,2018-09-26,2,718,"INR"
Prod053,Cus017,Mark011,2018-09-27,12,4079,"INR"
Prod053,Cus019,Mark011,2018-09-27,2,727,"INR"
Prod053,Cus023,Mark011,2018-09-27,24,5764,"INR"
Prod053,Cus018,Mark011,2018-09-27,1,361,"INR"
Prod053,Cus020,Mark011,2018-09-27,19,4676,"INR"
Prod053,Cus021,Mark011,2018-09-27,117,24958,"INR"
Prod053,Cus017,Mark007,2018-09-27,60,11083,"INR"
Prod053,Cus037,Mark007,2018-09-27,1,139,"INR"
Prod053,Cus019,Mark011,2018-09-28,1,324,"INR"
Prod053,Cus024,Mark011,2018-09-28,52,12014,"INR"
Prod053,Cus020,Mark011,2018-09-28,16,3907,"INR"
Prod053,Cus025,Mark011,2018-09-28,3,972,"INR"
Prod053,Cus021,Mark011,2018-09-28,12,3472,"INR"
Prod053,Cus029,Mark011,2018-09-28,4,875,"INR"
Prod053,Cus037,Mark007,2018-09-28,2,968,"INR"
Prod053,Cus002,Mark007,2018-09-28,11,3935,"INR"
Prod053,Cus017,Mark011,2018-10-01,64,17912,"INR"
Prod053,Cus019,Mark011,2018-10-01,13,4394,"INR"
Prod053,Cus024,Mark011,2018-10-01,12,3097,"INR"
Prod053,Cus020,Mark011,2018-10-01,12,2977,"INR"
Prod053,Cus027,Mark012,2018-10-02,32,4620,"INR"
Prod053,Cus017,Mark011,2018-10-02,21,6745,"INR"
Prod053,Cus019,Mark011,2018-10-02,8,1912,"INR"
Prod053,Cus024,Mark011,2018-10-02,1,88,"INR"
Prod053,Cus018,Mark011,2018-10-02,11,2486,"INR"
Prod053,Cus020,Mark011,2018-10-02,1,329,"INR"
Prod053,Cus021,Mark011,2018-10-02,6,1505,"INR"
Prod053,Cus037,Mark007,2018-10-02,3,1106,"INR"
Prod053,Cus002,Mark007,2018-10-02,9,3125,"INR"
Prod053,Cus035,Mark007,2018-10-02,1,407,"INR"
Prod053,Cus017,Mark011,2018-10-03,24,6755,"INR"
Prod053,Cus020,Mark011,2018-10-03,4,870,"INR"
Prod053,Cus025,Mark011,2018-10-03,1,287,"INR"
Prod053,Cus021,Mark011,2018-10-03,12,4403,"INR"
Prod053,Cus036,Mark007,2018-10-03,8,1671,"INR"
Prod053,Cus037,Mark007,2018-10-03,1,551,"INR"
Prod053,Cus035,Mark007,2018-10-03,3,1023,"INR"
Prod053,Cus017,Mark011,2018-10-04,8,2296,"INR"
Prod053,Cus019,Mark011,2018-10-04,92,17667,"INR"
Prod053,Cus024,Mark011,2018-10-04,3,773,"INR"
Prod053,Cus018,Mark011,2018-10-04,22,4810,"INR"
Prod053,Cus020,Mark011,2018-10-04,3,718,"INR"
Prod053,Cus021,Mark011,2018-10-04,14,3606,"INR"
Prod053,Cus022,Mark011,2018-10-04,3,694,"INR"
Prod053,Cus037,Mark007,2018-10-04,1,282,"INR"
Prod053,Cus017,Mark011,2018-10-05,2,532,"INR"
Prod053,Cus019,Mark011,2018-10-05,9,2343,"INR"
Prod053,Cus024,Mark011,2018-10-05,34,8588,"INR"
Prod053,Cus020,Mark011,2018-10-05,43,9995,"INR"
Prod053,Cus021,Mark011,2018-10-05,332,75704,"INR"
Prod053,Cus022,Mark011,2018-10-05,11,3097,"INR"
Prod053,Cus016,Mark007,2018-10-05,1,102,"INR"
Prod053,Cus037,Mark007,2018-10-05,2,690,"INR"
Prod053,Cus002,Mark007,2018-10-05,13,4514,"INR"
Prod053,Cus015,Mark007,2018-10-05,3,903,"INR"
Prod053,Cus017,Mark011,2018-10-08,12,4079,"INR"
Prod053,Cus019,Mark011,2018-10-08,20,5102,"INR"
Prod053,Cus018,Mark011,2018-10-08,5,1296,"INR"
Prod053,Cus020,Mark011,2018-10-08,1,241,"INR"
Prod053,Cus021,Mark011,2018-10-08,29,7218,"INR"
Prod053,Cus022,Mark011,2018-10-08,1,282,"INR"
Prod053,Cus027,Mark012,2018-10-09,84,12134,"INR"
Prod053,Cus019,Mark011,2018-10-09,1,431,"INR"
Prod053,Cus023,Mark011,2018-10-09,1,134,"INR"
Prod053,Cus024,Mark011,2018-10-09,12,2769,"INR"
Prod053,Cus020,Mark011,2018-10-09,3,833,"INR"
Prod053,Cus017,Mark007,2018-10-09,23,4310,"INR"
Prod053,Cus037,Mark007,2018-10-09,7,2764,"INR"
Prod053,Cus002,Mark007,2018-10-09,33,11343,"INR"
Prod053,Cus035,Mark007,2018-10-09,3,819,"INR"
Prod053,Cus019,Mark011,2018-10-10,3,639,"INR"
Prod053,Cus023,Mark011,2018-10-10,1,264,"INR"
Prod053,Cus020,Mark011,2018-10-10,9,2125,"INR"
Prod053,Cus026,Mark011,2018-10-10,1,319,"INR"
Prod053,Cus021,Mark011,2018-10-10,43,10370,"INR"
Prod053,Cus022,Mark011,2018-10-10,1,315,"INR"
Prod053,Cus036,Mark007,2018-10-10,11,2231,"INR"
Prod053,Cus037,Mark007,2018-10-10,1,282,"INR"
Prod053,Cus035,Mark007,2018-10-10,1,407,"INR"
Prod053,Cus019,Mark011,2018-10-11,2,565,"INR"
Prod053,Cus020,Mark011,2018-10-11,4,889,"INR"
Prod053,Cus026,Mark011,2018-10-11,1,213,"INR"
Prod053,Cus021,Mark011,2018-10-11,137,35287,"INR"
Prod053,Cus022,Mark011,2018-10-11,1,157,"INR"
Prod053,Cus016,Mark007,2018-10-11,1,102,"INR"
Prod053,Cus037,Mark007,2018-10-11,3,1106,"INR"
Prod053,Cus019,Mark011,2018-10-12,1,93,"INR"
Prod053,Cus023,Mark011,2018-10-12,1,407,"INR"
Prod053,Cus020,Mark011,2018-10-12,9,2157,"INR"
Prod053,Cus021,Mark011,2018-10-12,49,12708,"INR"
Prod053,Cus022,Mark011,2018-10-12,1,157,"INR"
Prod053,Cus027,Mark012,2018-10-15,126,18199,"INR"
Prod053,Cus017,Mark011,2018-10-15,7,2264,"INR"
Prod053,Cus019,Mark011,2018-10-15,1,278,"INR"
Prod053,Cus024,Mark011,2018-10-15,12,2810,"INR"
Prod053,Cus021,Mark011,2018-10-15,12,4403,"INR"
Prod053,Cus002,Mark007,2018-10-15,9,3125,"INR"
Prod053,Cus017,Mark011,2018-10-16,12,4079,"INR"
Prod053,Cus019,Mark011,2018-10-16,14,4324,"INR"
Prod053,Cus020,Mark011,2018-10-16,4,1074,"INR"
Prod053,Cus021,Mark011,2018-10-16,46,12231,"INR"
Prod053,Cus037,Mark007,2018-10-16,4,1519,"INR"
Prod053,Cus002,Mark007,2018-10-16,7,2546,"INR"
Prod053,Cus017,Mark011,2018-10-17,44,10690,"INR"
Prod053,Cus019,Mark011,2018-10-17,31,7542,"INR"
Prod053,Cus024,Mark011,2018-10-17,3,667,"INR"
Prod053,Cus020,Mark011,2018-10-17,10,2495,"INR"
Prod053,Cus022,Mark011,2018-10-17,1,176,"INR"
Prod053,Cus036,Mark007,2018-10-17,9,2444,"INR"
Prod053,Cus035,Mark007,2018-10-17,9,2759,"INR"
Prod053,Cus015,Mark007,2018-10-17,6,2037,"INR"
